ID,DAILY_DEPOSIT_LIMIT,DAILY_DEPOSIT_TIMESTAMP,DAILY_BET_LIMIT,DAILY_BET_TIMESTAMP,WEEKLY_DEPOSIT_LIMIT,WEEKLY_DEPOSIT_TIMESTAMP,WEEKLY_BET_LIMIT,WEEKLY_BET_TIMESTAMP,MONTHLY_DEPOSIT_LIMIT,MONTHLY_DEPOSIT_TIMESTAMP,MONTHLY_BET_LIMIT,MONTHLY_BET_TIMESTAMP,SOFT_DELETION
355,16674462159,2019-05-11 16:38:51,33932387572,2019-05-06 20:08:27,18546494049,2018-11-22 00:35:53,73877138026,2018-12-04 21:48:52,41903878342,2019-08-05 18:11:01,85195721271,2019-08-29 22:07:21,DELETED
356,53933309658,2019-06-20 15:52:05,42846741003,2019-08-18 08:46:37,3414916825,2019-01-23 05:30:47,90512174853,2019-06-06 00:49:17,75904094961,2019-09-30 19:51:28,29775056326,2019-02-07 13:36:54,DELETED
357,47682819769,2018-12-02 23:39:59,55726839392,2019-10-06 12:11:00,57645446988,2018-12-04 20:01:00,20331446469,2019-09-07 08:39:16,80138757056,2019-08-05 15:36:53,22245984748,2018-12-25 17:02:18,ENABLED
358,72793545475,2019-08-28 23:42:31,59752963919,2019-05-18 17:46:31,655560255,2019-09-16 07:30:42,47469412308,2019-08-10 15:33:44,40573488969,2018-12-05 02:42:05,64711626028,2019-01-22 07:40:52,ENABLED
359,22064643953,2018-11-08 09:17:27,91862834723,2018-12-19 09:30:56,50298038468,2019-05-02 08:39:23,89277589742,2019-05-20 11:56:55,86731240319,2019-01-04 21:44:08,85483105613,2019-09-16 08:51:20,ENABLED
360,42519302068,2018-12-27 14:55:59,41779697194,2018-12-07 16:51:20,74834217485,2019-05-21 22:38:40,20510145508,2018-11-20 15:12:37,21601906094,2019-02-21 21:21:14,98736295721,2019-09-26 21:10:13,DELETED
361,12523826606,2019-10-01 21:32:37,90894432359,2019-06-06 06:26:31,40267580872,2019-05-11 17:08:16,58173058323,2019-02-20 08:36:35,66261528343,2018-12-15 20:42:45,31078095195,2019-08-12 05:15:59,DELETED
362,68955662011,2019-07-19 12:38:08,80590375406,2019-04-08 06:31:44,55091524593,2019-02-18 16:30:02,25984308161,2018-12-01 08:13:13,68669597593,2019-08-11 12:34:22,53971491622,2019-04-13 18:36:39,DELETED
363,37397300299,2019-10-11 03:58:34,3879407039,2018-11-13 17:50:57,16286340806,2019-08-17 03:27:09,63211554951,2018-12-22 06:43:20,37833923222,2019-05-18 16:50:51,56242276852,2019-05-07 10:33:55,DELETED
364,9058454537,2019-01-04 19:08:44,3745488340,2019-08-07 10:37:41,51876068989,2019-04-10 06:27:28,55693523144,2019-09-01 03:05:21,63886528399,2019-01-23 23:25:07,30463576409,2019-02-21 18:15:16,ENABLED
365,5706763282,2019-01-05 00:17:11,70490724048,2019-10-14 04:40:03,1059460625,2019-01-03 06:10:21,52002920978,2019-08-30 23:01:43,7111744362,2019-05-23 19:04:12,51820848685,2018-12-22 06:03:57,ENABLED
366,72246097356,2018-11-01 14:05:41,98538644880,2019-08-30 06:43:19,84220275469,2018-12-22 21:16:25,14164728597,2019-02-12 13:48:27,96988837552,2019-08-17 02:52:23,52673771185,2019-09-16 18:22:23,DELETED
367,42573067933,2019-02-16 15:43:13,62537766000,2018-10-30 18:15:47,8966474911,2019-06-11 15:08:47,94196367311,2019-02-17 02:29:15,61620933206,2019-01-23 07:09:55,94995998873,2019-03-24 00:16:49,ENABLED
368,65575373033,2019-10-04 19:54:46,37042408919,2019-08-14 23:44:09,11476293439,2018-12-06 07:06:34,14600311117,2019-01-28 16:15:53,18418689696,2019-01-22 03:01:01,46308593695,2019-10-02 06:43:01,ENABLED
369,98346411870,2019-10-10 13:14:39,25504052879,2019-10-07 19:37:28,86547568449,2019-01-13 23:10:59,6737583779,2019-02-05 04:59:36,47725547768,2019-07-02 14:53:54,54614402724,2019-05-24 17:01:42,DELETED
370,19510879294,2019-05-11 01:58:35,35111542109,2019-01-26 15:47:59,18504141115,2019-06-25 00:38:15,13190650249,2019-08-04 03:21:13,38873983024,2018-11-02 09:10:04,40716279914,2019-04-14 18:02:24,ENABLED
371,24816335215,2019-02-11 00:38:48,17093454885,2018-11-15 18:11:37,9497628464,2019-04-30 21:27:49,5518165168,2019-02-04 09:13:29,68917475304,2019-09-18 17:28:59,97056106382,2019-05-20 05:15:14,ENABLED
372,69502468561,2019-04-08 15:30:58,68439940830,2019-08-26 15:14:05,63702663013,2019-04-28 13:59:13,11409281770,2019-07-09 15:17:52,63632372989,2018-11-22 03:59:12,93061539777,2019-02-25 18:47:24,DELETED
373,34831952803,2019-04-24 02:58:58,32692682161,2019-07-21 08:12:33,35215060709,2019-02-20 23:53:49,52514868905,2019-05-24 05:46:58,25396396669,2019-10-01 07:41:10,66228862028,2019-02-20 07:12:22,DELETED
374,97076937956,2019-03-09 01:06:09,91956793625,2018-10-31 05:29:24,83775033894,2019-10-08 15:42:23,9241881715,2019-02-08 04:41:55,63656006183,2019-01-29 10:14:26,83881818364,2019-09-19 16:54:38,DELETED
375,56206584306,2018-12-15 17:19:41,93711334852,2018-10-28 18:51:45,55827332584,2018-12-15 14:21:42,81911920447,2019-07-24 15:35:57,90846026279,2019-08-17 04:32:07,77220775792,2019-01-13 22:38:26,DELETED
376,16243030433,2019-09-14 13:20:39,24253752194,2019-06-25 18:06:15,84671347213,2019-01-19 03:51:12,78167242133,2019-08-12 18:02:48,40440780336,2019-03-28 17:17:46,90673441999,2019-08-26 13:03:09,DELETED
377,82760594626,2019-05-04 19:14:48,78204316383,2018-10-30 08:07:03,7985299350,2019-04-07 23:08:25,26124249939,2019-02-13 21:13:52,48648430347,2019-08-05 22:59:42,90636624105,2019-01-20 09:18:33,ENABLED
378,58615025271,2019-09-20 22:26:10,21090371453,2019-09-30 20:56:25,22180321652,2019-02-16 23:18:18,98991469728,2019-03-07 03:57:41,22756664155,2019-08-26 04:25:46,24666722380,2019-05-09 10:33:25,ENABLED
379,35697318052,2019-01-18 09:24:39,31722513756,2018-11-17 20:12:16,29320115967,2019-04-01 22:29:06,28430180043,2018-11-05 05:30:57,99838680713,2019-07-14 12:19:40,21267519298,2018-12-05 17:18:36,ENABLED
380,48289023236,2019-01-08 09:22:05,16522256687,2019-02-21 03:00:40,70058868935,2019-08-30 03:06:11,7599412745,2019-08-21 00:21:27,37965024026,2019-07-12 23:59:33,89634086981,2019-04-22 17:30:09,ENABLED
381,98839230538,2018-11-23 15:24:20,96097421896,2019-07-13 18:02:56,22032177481,2019-10-14 12:01:55,14770608255,2019-08-24 11:16:47,6947233631,2019-02-09 18:24:11,36723386115,2019-08-11 12:16:21,ENABLED
382,23980917359,2019-02-28 17:39:22,27167313420,2019-10-19 05:30:07,78500580284,2018-11-04 18:22:13,34877784252,2019-08-04 01:50:20,42547964569,2019-05-08 01:56:26,37372422207,2019-04-26 10:58:13,DELETED
383,81968021836,2019-03-03 06:42:50,29146767117,2019-01-06 08:14:04,1551048043,2018-11-30 13:03:06,62400740812,2019-03-27 10:37:19,49403055876,2019-07-16 18:08:40,25429707925,2018-10-26 07:27:44,DELETED
384,19031185241,2018-12-09 06:45:42,3143350891,2019-01-10 00:03:17,58526693489,2019-06-02 10:42:31,58735335755,2019-02-27 19:23:45,84993062213,2019-03-12 21:39:48,43020651465,2018-11-25 19:57:07,DELETED
385,14337487468,2019-09-08 06:18:39,57579121531,2019-01-19 16:32:50,99039440090,2018-12-13 06:26:22,83080107993,2019-07-15 09:33:20,58833757296,2019-06-13 08:53:39,45426126829,2019-09-02 07:50:02,ENABLED
386,42025383791,2019-09-19 06:21:55,4911654823,2019-04-02 16:26:38,17374537020,2019-03-24 00:35:51,83939918022,2019-04-02 17:34:19,5707138957,2019-03-01 01:37:18,15296121495,2019-08-19 08:08:22,DELETED
387,59418627374,2019-07-23 14:52:53,46713133146,2019-03-18 13:20:48,70695283242,2019-02-10 20:55:49,20635638287,2018-12-27 16:41:20,86192653361,2019-07-24 02:45:59,68092812762,2019-01-05 09:14:33,ENABLED
388,52889523911,2019-02-10 13:47:09,98717314504,2019-08-15 03:42:58,68352621066,2019-08-28 23:13:50,12303340308,2019-04-30 20:41:14,49532623270,2019-09-26 16:07:41,92431011396,2019-05-14 12:24:38,DELETED
389,66876166146,2019-04-15 04:14:18,47481147495,2019-09-10 03:58:51,29413641883,2019-07-19 10:33:29,4442492108,2019-10-10 03:54:14,43971871745,2019-05-21 23:15:01,96858275453,2019-09-11 07:44:18,ENABLED
390,65271044934,2019-06-06 20:17:46,40371615077,2019-08-19 11:37:53,45005794894,2018-11-12 12:30:59,62043700082,2018-12-14 07:33:25,97230724094,2019-04-11 05:34:38,43182003498,2019-01-30 21:06:25,ENABLED
391,57818984449,2019-04-22 00:44:06,68171038392,2018-12-16 21:11:09,60822663159,2018-10-25 14:11:22,36384473435,2019-07-15 21:31:41,88130342849,2019-09-12 19:11:44,75191302375,2019-04-09 07:10:26,ENABLED
392,27074972672,2019-08-29 18:13:55,84961713145,2019-03-23 03:43:16,53930642509,2019-05-22 10:24:38,38252977994,2019-09-12 04:16:18,10722720270,2019-04-24 03:30:19,2087347940,2019-06-17 06:33:30,ENABLED
393,10229326285,2019-03-19 11:15:39,78772284202,2019-02-16 12:51:18,90148810310,2019-09-08 19:06:12,1233265995,2018-11-18 23:25:28,64999024149,2019-09-11 03:36:41,79431553590,2019-05-19 07:20:15,ENABLED
394,66481012724,2019-01-30 11:29:37,75736350036,2019-03-27 11:17:47,32566946067,2019-04-23 11:36:55,65163992371,2019-08-08 19:17:05,46820618470,2019-03-04 11:22:14,86714640988,2018-10-31 17:43:20,DELETED
395,44098729314,2019-01-01 13:04:45,36793810799,2019-07-27 18:40:55,41745181067,2019-08-29 09:31:54,22931754531,2019-03-23 01:33:07,31024561339,2019-02-11 12:51:09,7970770603,2019-09-04 01:22:46,ENABLED
396,60511084628,2019-08-01 19:19:00,85443723169,2019-06-20 00:40:17,98291339200,2019-07-25 09:23:34,42454023921,2019-10-03 11:36:59,49689512329,2019-02-07 22:54:07,47246227238,2019-03-05 15:38:11,DELETED
397,69641207669,2019-06-29 23:59:54,23402290753,2019-05-16 09:29:51,86542237694,2019-01-12 20:32:35,92153884768,2018-11-28 02:27:19,29720949133,2019-03-21 10:13:19,3230262709,2019-03-29 10:17:22,ENABLED
398,90377255715,2019-02-03 02:56:30,65887621615,2018-11-22 19:00:46,20907476689,2019-08-17 18:09:31,67168126009,2019-03-23 07:05:33,62248315192,2018-11-22 13:00:48,52835445122,2019-03-04 17:36:36,ENABLED
399,97693700108,2019-05-30 01:02:07,16052651556,2019-06-25 09:58:25,78240997591,2018-11-21 01:40:02,23609817355,2019-06-14 12:11:49,21715647784,2019-03-14 09:16:03,61319253203,2018-10-25 11:16:31,DELETED
400,9501147524,2019-06-08 21:28:48,74463830422,2019-02-08 06:32:50,27453452749,2019-09-24 05:08:22,23258270183,2019-08-16 11:48:23,43764225611,2019-04-07 21:05:22,5557228666,2019-09-09 15:32:15,ENABLED
401,53267377137,2019-05-24 07:50:38,22558171886,2019-05-11 14:50:23,1091413178,2019-04-23 14:53:46,93340588348,2018-11-05 03:39:40,89203147247,2019-08-16 01:58:42,58758416620,2018-11-23 01:17:09,DELETED
402,53264545986,2019-03-09 02:09:26,24335234639,2018-12-19 13:55:16,44058007966,2019-03-06 18:36:10,79518271201,2019-03-19 01:50:13,41538374394,2019-08-06 14:32:37,93420646068,2019-06-27 09:36:11,ENABLED
403,1948744310,2019-10-15 23:09:21,5617051546,2018-11-10 02:08:32,57070045337,2018-11-03 17:29:24,22202691015,2018-10-21 11:09:27,43884222120,2019-07-18 14:44:19,71594533386,2019-09-10 08:35:43,ENABLED
404,28501270108,2019-08-06 05:12:37,77283830982,2019-02-03 11:00:16,46267644809,2019-03-28 07:50:06,94414807743,2019-02-11 18:16:33,53613751148,2019-01-22 03:34:46,27549465774,2019-09-21 17:01:00,ENABLED
405,75765756605,2019-02-22 23:23:07,47099791041,2019-09-28 11:52:26,41062172013,2018-12-01 14:46:27,92568041228,2019-02-26 03:59:48,88020463394,2019-01-12 15:38:46,14538515088,2019-02-18 17:47:01,ENABLED
406,40180084220,2019-07-11 04:58:03,85142810290,2019-04-11 07:19:04,24860064115,2018-12-03 00:55:27,60612160385,2019-03-07 10:16:15,28149523426,2019-06-15 22:42:36,36011620645,2018-12-07 10:54:36,DELETED
407,36806798694,2019-07-19 00:33:09,65741943867,2018-10-23 08:49:07,67011967608,2018-11-22 11:12:41,59347742987,2019-07-19 12:53:26,20815306807,2019-05-15 22:53:06,98783188837,2019-04-20 05:40:12,ENABLED
408,41642910764,2019-10-01 16:15:07,68596031659,2018-12-21 18:31:34,64698941420,2019-07-24 07:50:23,57494902534,2018-12-09 07:32:56,6912268800,2018-11-05 14:20:23,31511178706,2019-06-10 17:21:38,DELETED
409,13407162090,2019-07-14 17:49:31,1439851735,2019-07-18 16:02:30,69343791992,2019-09-22 13:27:54,72543683110,2019-04-04 13:30:30,11549430999,2018-11-16 00:54:44,59156289519,2019-01-10 00:47:16,ENABLED
410,86180058748,2018-11-14 13:54:02,36686867239,2019-02-19 09:36:27,4240622726,2018-12-20 10:28:11,85934162742,2018-10-21 11:18:47,51172459953,2018-10-25 03:26:11,77525910962,2019-02-13 14:32:08,ENABLED
411,5978453764,2019-08-01 23:11:09,13236206194,2019-05-14 20:35:27,88738602556,2019-06-23 09:05:38,45076802972,2019-08-23 13:23:25,75511810449,2019-07-23 06:36:59,88881978688,2019-02-21 07:12:12,DELETED
412,15809377438,2019-09-01 15:06:53,62453631658,2019-06-27 21:39:48,87342994013,2018-12-11 14:56:57,10711002910,2019-02-20 18:16:43,63348199647,2018-11-23 02:36:18,28760790815,2019-08-12 01:22:11,DELETED
413,71408203430,2019-10-17 00:41:58,97520611466,2019-05-29 07:55:22,3341078614,2018-12-23 02:25:33,68049439593,2018-12-09 11:40:28,39079719701,2019-01-23 21:19:11,29065738191,2019-01-18 17:30:34,ENABLED
414,98162901744,2019-01-11 03:03:09,31358065641,2019-03-20 19:32:40,50506335324,2019-02-10 11:59:26,66230625438,2019-08-03 01:46:02,42800964226,2018-10-31 13:09:59,74161063330,2019-06-03 10:03:27,ENABLED
415,79618095937,2019-06-19 12:41:16,69194071270,2019-08-27 03:40:30,11096500853,2019-07-08 03:49:20,34126567426,2019-03-17 03:31:30,92800182891,2019-05-11 15:00:59,10426400895,2018-12-19 00:26:27,ENABLED
416,99205625633,2019-10-01 06:19:22,1421396641,2019-01-05 04:13:52,16339729068,2019-01-11 14:21:15,67762963900,2019-02-13 22:15:11,98081225452,2019-03-14 05:47:03,17040685584,2019-03-05 20:39:02,ENABLED
417,64259391267,2019-06-26 12:05:55,64249777922,2019-08-11 11:11:50,96052833560,2019-06-20 00:04:44,72203499375,2019-03-04 14:17:08,77058644729,2019-03-03 10:04:23,4660571820,2019-01-29 19:30:49,ENABLED
418,22519813910,2019-04-18 14:43:08,72763999265,2019-03-10 12:23:59,11443889964,2018-11-21 13:09:35,32698746231,2018-12-28 13:14:58,89466712646,2019-03-01 07:57:19,98739030177,2018-11-30 11:35:23,DELETED
419,92130479389,2019-02-27 12:02:27,22264008098,2019-01-14 21:35:31,60976988282,2019-05-18 18:04:30,95898383694,2018-11-15 17:14:53,95895010861,2019-04-07 09:01:35,4853499789,2019-03-09 20:58:49,DELETED
420,34083539526,2019-04-18 02:22:46,58354913528,2019-08-02 02:47:02,97600260810,2019-04-13 04:36:24,98880514983,2019-04-29 11:02:45,66137505828,2018-11-24 06:50:53,5298582946,2019-09-02 02:24:25,ENABLED
421,96534913123,2019-03-05 18:44:09,53984692013,2019-05-17 02:07:06,54820729293,2019-01-01 14:06:44,95633733679,2019-08-12 06:05:56,24066079086,2019-08-16 17:12:50,736461191,2019-08-26 14:20:37,DELETED
422,35767894492,2019-09-15 19:06:40,4584136996,2019-01-24 03:09:12,18160134900,2018-11-18 14:58:39,31372412586,2019-08-26 06:59:41,97411881633,2018-12-02 22:25:14,69724026074,2019-09-28 20:55:23,DELETED
423,14264897263,2019-01-28 02:43:13,74867324287,2019-03-01 02:06:12,76229170040,2018-11-20 15:45:06,79725200492,2019-08-08 03:30:24,20355812004,2019-02-10 23:11:40,87076540580,2019-05-18 11:14:23,DELETED
424,89184554172,2019-01-25 22:38:15,26792262725,2019-04-27 05:28:21,39127475962,2019-06-22 03:02:47,78509698838,2019-04-05 09:12:31,99631525010,2019-04-28 00:55:48,6077746525,2019-08-29 22:30:57,ENABLED
425,37680885485,2019-03-08 03:01:37,79074519375,2018-11-04 09:18:26,37437248792,2019-02-22 01:31:56,72506545061,2019-06-13 05:56:34,61334976583,2019-07-04 12:39:24,42584986987,2019-01-10 13:20:51,ENABLED
426,33978435997,2019-02-13 01:19:17,50192652848,2019-04-17 20:32:11,62041914620,2019-03-07 11:11:22,28887278526,2018-11-23 14:51:55,98462395548,2019-06-15 03:02:58,31812102053,2019-07-10 07:53:31,DELETED
427,31024392776,2019-06-07 04:32:16,79927531276,2019-07-18 20:23:49,756230495,2019-10-06 14:40:02,20935297344,2019-02-13 13:59:54,41196302396,2019-08-18 20:28:04,58852196528,2018-12-05 13:23:46,ENABLED
428,32470550040,2019-03-11 13:53:48,40441648905,2018-12-17 13:40:17,51263442360,2019-01-19 03:37:31,91237758966,2019-08-24 15:42:20,96369123253,2019-01-02 12:25:29,84419638199,2019-06-12 23:18:18,DELETED
429,82950424524,2018-12-18 15:48:27,94398428897,2019-02-20 07:30:06,65819875444,2019-03-01 21:03:47,99426968794,2018-10-27 20:17:04,27279980765,2019-07-08 16:08:45,82127835616,2019-03-03 18:14:09,DELETED
430,64205838749,2019-05-03 08:49:48,13063173902,2019-10-19 15:53:42,8346721792,2019-10-04 18:31:54,30862255319,2019-01-24 05:12:14,12506792600,2019-01-06 08:11:23,54927925096,2019-04-12 11:22:19,DELETED
431,83174270743,2019-03-01 15:47:18,71699239352,2019-05-25 15:39:30,70101744171,2019-03-16 22:57:55,86900232752,2019-05-04 06:45:58,39716168472,2019-10-19 02:31:48,97967405628,2019-03-17 05:09:29,DELETED
432,7770661116,2019-07-16 19:03:01,75450488217,2018-12-09 07:38:33,49072282467,2019-07-25 07:24:31,58343341974,2019-03-05 05:54:53,91827775213,2019-06-18 10:02:01,82617729636,2019-08-24 16:30:30,ENABLED
433,40341838607,2018-11-21 21:47:54,61457772423,2019-02-04 01:27:40,94031847934,2019-08-05 07:08:14,69451364996,2019-07-30 16:58:49,31167950864,2019-03-04 18:18:21,28986534490,2019-07-29 00:50:17,DELETED
434,71511620693,2019-03-02 13:51:11,60065666975,2019-05-02 10:27:37,15820549690,2018-11-26 11:35:54,72700293440,2019-02-19 16:22:32,27485593604,2018-12-04 21:26:48,46431302159,2019-06-07 03:28:29,DELETED
435,28294723724,2019-07-06 01:40:40,63108656317,2019-04-02 16:21:56,13655794749,2019-02-15 21:12:19,1598834081,2019-09-27 19:25:05,44371139450,2019-07-30 01:27:31,21511691718,2019-10-06 09:23:10,DELETED
436,66607334042,2019-01-22 17:11:57,5371051015,2019-03-08 06:37:07,95620160183,2019-05-25 00:18:27,5586643828,2019-02-06 07:06:21,11539561412,2019-10-01 09:51:29,16444205033,2019-01-15 02:33:27,ENABLED
437,94953946826,2019-03-26 04:54:26,13877330629,2018-12-18 23:27:51,6634217533,2019-09-09 14:28:17,52531313019,2019-10-13 18:09:34,93544265080,2019-05-14 08:00:08,22678259746,2019-01-13 18:56:42,ENABLED
438,49953633438,2019-01-29 06:10:52,29701922392,2019-06-17 22:04:39,6939850847,2018-10-22 16:48:13,41882842017,2018-12-02 03:29:29,68365020836,2019-02-05 13:21:42,82251481337,2019-07-15 19:02:19,ENABLED
439,27827309652,2019-05-28 08:09:57,74321864719,2019-09-20 09:15:10,27481864521,2019-02-09 13:01:00,96688869608,2019-01-02 11:55:06,85708324528,2019-07-05 16:16:49,24404484185,2019-06-29 18:12:43,ENABLED
440,10695547909,2019-07-15 00:29:36,35918951902,2019-09-02 03:52:51,82598537294,2019-02-10 18:28:14,24797386332,2018-11-02 23:18:16,11413832388,2019-10-16 01:53:58,82663596082,2019-02-27 20:24:31,DELETED
441,74183503868,2019-04-05 03:52:26,7418547701,2018-11-17 04:30:55,36333984646,2019-03-06 00:25:22,34723643075,2019-08-20 18:17:44,40848894367,2019-02-12 04:45:45,94536698331,2019-05-14 21:08:51,ENABLED
442,89304746195,2018-12-10 00:29:27,12907915816,2018-11-18 00:25:28,25293698208,2019-07-08 05:24:48,39382757029,2018-12-23 22:23:29,4762853037,2019-01-19 02:43:04,87998214940,2019-03-22 02:29:01,DELETED
443,99121845560,2019-02-13 21:05:43,25657974541,2018-12-27 08:28:58,58704050944,2018-12-22 10:13:29,67735330628,2018-11-20 16:56:24,81447653008,2019-10-10 19:45:39,14733176015,2019-01-23 13:38:55,ENABLED
444,90368714102,2018-11-24 23:04:54,69944764228,2019-10-07 22:36:40,70533550324,2019-08-04 07:14:03,44432526650,2019-07-12 16:31:07,60601058736,2019-07-29 02:41:53,62485329117,2019-03-21 15:35:32,DELETED
445,29654881253,2019-01-23 06:48:58,76636252957,2019-07-29 08:47:09,85946897284,2018-12-23 16:47:36,79334454056,2019-06-03 19:57:21,28216714614,2019-09-02 12:07:26,41444331761,2019-09-27 04:07:49,DELETED
446,5368270300,2018-11-26 11:09:24,89482302870,2019-01-29 01:55:49,85518222898,2019-05-13 23:33:30,80585376306,2019-09-01 00:14:06,22068776534,2018-11-11 02:56:37,31435658248,2018-11-03 19:40:20,DELETED
447,83654420130,2019-08-17 00:58:25,85850704321,2019-03-22 20:02:44,93039230547,2018-12-17 19:05:48,59599337335,2019-04-21 05:33:54,54797097128,2019-10-10 15:06:24,64936103360,2018-11-11 13:20:04,ENABLED
448,87635671938,2019-05-05 18:06:42,68504675927,2018-10-21 21:40:18,92984535643,2019-08-19 23:01:42,36779950971,2019-05-13 15:13:49,8552326123,2019-10-07 07:51:43,38809131919,2019-09-17 08:05:29,DELETED
449,32890859903,2019-09-12 07:22:58,69793532132,2018-11-11 05:33:33,14811635254,2019-05-17 15:32:35,86855907118,2019-06-20 04:45:28,25899609911,2019-06-01 01:32:10,22559761755,2019-03-09 19:24:35,DELETED
450,7307448586,2018-10-25 22:02:48,67671333652,2019-09-10 23:27:34,25733150376,2019-03-09 18:49:42,22730201155,2019-08-31 07:41:08,66716407405,2019-03-12 17:07:01,24685498664,2019-02-23 07:49:47,DELETED
451,47356985191,2019-08-15 04:33:42,52409694865,2019-09-29 21:54:09,29520442847,2019-06-09 18:07:18,53017045214,2018-12-26 06:37:14,69829684077,2019-08-05 01:48:52,74407093931,2019-07-31 11:40:46,DELETED
452,52979188953,2019-01-17 23:59:41,7154745126,2019-08-15 10:17:54,39231189463,2019-02-23 18:06:14,40082562915,2019-08-28 13:48:57,19531309973,2018-12-04 18:34:21,66214563188,2018-11-17 08:52:13,ENABLED
453,22087897667,2019-04-13 12:51:11,42935414876,2018-10-27 14:19:55,75849976929,2018-11-12 06:02:30,13741368050,2019-08-10 15:24:31,45814833127,2019-06-19 11:24:00,55977545873,2019-02-16 02:40:05,ENABLED
454,28242522036,2019-07-27 14:16:04,86919542894,2019-08-18 02:03:30,52864652031,2019-02-27 12:45:15,46593334018,2018-11-30 14:04:06,13117532978,2018-12-10 09:21:30,53180773871,2019-06-22 22:33:15,DELETED
455,64650201467,2019-07-09 19:59:09,60331390191,2019-10-02 07:52:47,5582966775,2018-12-12 16:23:26,29966656516,2018-11-18 06:25:51,4011040677,2019-08-15 04:36:05,59379724157,2019-08-12 14:29:52,DELETED
456,69369928198,2019-01-14 21:34:21,59504946963,2019-04-01 07:11:49,61780999928,2019-04-23 09:05:49,46881471187,2019-07-01 03:06:04,83640536218,2019-04-01 03:50:10,87608636495,2018-12-21 02:44:46,DELETED
457,80448640505,2019-10-11 09:29:50,4072248921,2019-02-28 20:19:29,83707775359,2019-03-10 21:27:36,54486804626,2019-06-21 16:04:48,43723296001,2019-09-22 23:55:08,29794172275,2018-11-15 15:24:33,DELETED
458,51265114713,2019-05-19 16:17:43,48578667051,2019-04-23 00:21:32,19089681857,2018-11-16 23:41:03,34990648228,2018-12-04 02:07:58,38495842172,2018-12-27 13:52:36,82854025601,2018-12-23 12:30:07,DELETED
459,57247313884,2019-10-11 15:07:40,80928034622,2019-05-09 12:59:15,57466872493,2019-01-11 08:31:52,21074388564,2018-12-20 22:07:33,64005334178,2019-05-11 07:11:31,65086414370,2019-04-27 04:06:44,ENABLED
460,15903755596,2019-08-21 18:58:34,41414672860,2019-06-24 13:03:12,71469665707,2019-04-16 04:54:54,5285567583,2018-11-05 14:56:01,53698138167,2019-05-05 13:12:38,9073708132,2019-10-07 09:56:50,DELETED
461,75148955032,2019-08-07 08:38:58,72408636678,2019-03-15 01:28:50,39884028269,2018-12-27 22:09:54,58422662834,2019-08-31 05:01:18,80586545071,2019-06-12 04:25:55,67656661453,2019-01-29 13:44:43,ENABLED
462,8936674539,2018-11-18 14:32:52,83748047019,2019-06-11 12:22:40,59375370720,2018-12-11 23:38:53,55914934521,2019-01-28 19:38:56,42431138285,2019-06-18 20:18:06,73545605570,2019-05-27 07:14:22,DELETED
463,7337114885,2019-05-21 10:26:44,21294624619,2019-09-10 00:56:51,14867492214,2018-12-06 12:26:01,80724126719,2019-03-08 10:11:50,2160197824,2019-01-14 07:25:59,31417124850,2019-09-03 03:21:05,ENABLED
464,19616282695,2019-07-20 18:28:09,67114725783,2018-12-20 14:37:22,34789189429,2019-07-11 00:49:55,66407016482,2019-07-30 10:54:30,33992914156,2019-07-12 06:59:17,25782641616,2019-08-01 21:34:13,ENABLED
465,91771605296,2019-09-01 04:09:40,92594376475,2019-09-21 11:03:28,93594256837,2019-04-20 13:26:16,74868942384,2019-01-29 23:20:56,97931873337,2019-08-26 05:57:55,91790405807,2019-08-02 08:24:32,DELETED
466,59924325880,2019-03-14 04:18:52,61947403110,2019-03-05 21:27:26,86959296252,2019-08-21 06:29:45,15360276076,2019-04-10 03:26:13,86131369612,2019-06-15 07:10:54,30785993551,2018-10-28 23:17:35,ENABLED
467,51848548255,2018-12-18 20:16:25,89574557116,2019-01-12 15:37:47,71240225685,2019-09-20 08:25:04,32351895686,2018-12-08 12:41:59,8285984699,2019-06-29 02:19:43,7387042252,2019-01-26 07:09:49,DELETED
468,68342447168,2019-04-15 04:22:12,80368321540,2019-03-22 04:05:53,47469796879,2019-08-16 10:34:26,85876282235,2019-03-01 06:18:32,74978167450,2019-03-01 14:52:16,14069903961,2019-04-28 15:23:53,ENABLED
469,26811779987,2019-02-22 04:45:33,54749076498,2019-06-11 06:16:17,9571002531,2019-01-12 02:25:54,80812885617,2019-10-12 01:19:40,37077360910,2019-07-11 14:44:40,19491661459,2019-02-25 07:32:21,ENABLED
470,55025289332,2019-04-17 16:41:43,55001974398,2019-05-15 07:11:23,45923683332,2018-11-17 03:41:12,57223450653,2019-09-04 18:49:34,35791539723,2019-01-06 00:02:39,2034619037,2019-03-28 21:38:00,ENABLED
471,41492903527,2019-03-15 17:54:53,37385923105,2019-05-03 04:28:55,89990263327,2019-01-23 18:35:49,13123230036,2018-11-28 23:46:32,4870275082,2019-06-05 10:55:03,40986891909,2019-09-28 08:03:21,DELETED
472,52848107518,2019-03-24 21:48:57,24067167262,2019-08-11 14:57:32,55125567535,2019-04-14 05:45:34,92797273173,2018-12-04 18:35:09,12304887039,2019-03-15 05:50:34,4520039852,2019-04-05 19:17:34,ENABLED
473,18491070252,2019-04-15 01:11:58,31873957450,2018-11-27 05:49:16,67230439282,2019-04-30 08:25:07,39292340964,2019-10-04 13:01:16,33841146407,2019-10-03 11:04:57,55981031755,2019-07-17 05:10:12,ENABLED
